Name,Price,CPU,RAM,GPU,Storage,Screen Size,Screen Resolution,Panel,Screen frequency,Weight,URL
Not Found,23.490.000đ,"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 16MB L3 cache, up to 4.7 GHz max boost)",16GB,NVIDIA GeForce RTX 4050 6GB GDDR6,512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nu-lp031w.html
Not Found,32.490.000đ,"Intel Core i9-13900H 2.6 GHz (24M Cache, up to 5.4 GHz, 14 lõi: 6 P / 8 E)",16GB,NVIDIA GeForce RTX 4060 8GB GDDR6  Intel Iris Xe Graphics,512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vv4-lp382w.html
Not Found,18.990.000đ,AMD Ryzen 5-5600H,8GB,AMD Radeon™ Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,,,,,https://cellphones.com.vn/laptop-asus-zenbook-14x-um5401qa-kn209w.html
Not Found,14.990.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,NVIDIA® GeForce® MX330 2GB GDDR5,512GB PCIe® Gen3 x2 SSD M.2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a515ep-bq498t.html
Not Found,14.790.000đ,"Intel Core i3-1115G4, tốc độ 3.00GHz tối đa 4.10GHz, 2 nhân 4 luồng, 6MB  bộ nhớ đệm",8GB,Intel UHD Graphics,256GB SSD M.2 NVMe PCIe 3.0,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-14-a415ea-i3-ssd-256gb.html
Not Found,Liên hệ để báo giá,"Intel Core i7-12700H 2.3 GHz (24M Cache, up to 4.7 GHz, 6P + 8E cores)",16GB,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6  Intel Iris Plus Graphics,512GB M.2 NVMe PCIe 4.0 SSD,14.5 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-vivobook-pro-14x-oled-n7401ze-m9028w.html
Not Found,26.990.000đ,AMD Ryzen 7 6800H,8GB,NVIDIA GeForce RTX 3050 4GB GDDR6,512GB SSD M.2 PCIe Gen 4.0   1 khe SSD M.2 PCIe Gen 4.0,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513rc-hn090w.html
Not Found,14.290.000đ,"Intel® Core™ i3-1115G4, up to 4.1 GHz, 2 cores 4 threads, 6MB Cache",4GB,Intel® UHD Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-15-a515ea-i3-ram-4gb.html
Not Found,11.990.000đ,"Intel Core I5-1240P 1.7 GHz (12M Cache, up to 4.4 GHz, 4P + 8E cores)",8GB,Intel Iris Xe Graphics,256GB M.2 NVMe PCIe 3.0 SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-14-x1402za-ek084w.html
Not Found,9.190.000đ,"Intel Core i3-1215U (1.2 GHz, 10M Cache, up to 4.4 GHz, 6 lõi)",8GB,Intel UHD Graphics,256GB M.2 NVMe PCIe 4.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cba-nj1261w.html
Not Found,37.090.000đ,AMD Ryzen 9 5900HS 3.3GHz up to 4.6GHz 16MB,16GB,NVIDIA® GeForce RTX™ 3050 4GB,512GB SSD M.2 NVMe PCIe,13.4 inches,1920 x 1200 pixels (FullHD+),,,,https://cellphones.com.vn/laptop-asus-rog-flow-x13-gv301qc-k6052t.html
Not Found,117.990.000đ,"Intel Core Ultra 9 275HX 2.7 GHz (36MB Cache, up to 5.4 GHz, 24 lõi, 24 luồng)",64GB,"NVIDIA GeForce RTX 5080 16GB GDDR7 ROG Boost: 1550MHz* at 175W (1500MHz Boost Clock+50MHz OC, 150W+25W Dynamic Boost) Intel UHD Graphics",2TB + 2TB PCIe 4.0 NVMe M.2 Performance SSD (RAID 0),16 inches,2560 x 1600 pixels (2.5K),,,,https://cellphones.com.vn/laptop-asus-rog-strix-scar-16-g635lw-rw175w.html
Not Found,14.990.000đ,Core i5 1135G7 2.4Ghz-8Mb,8GB,NVIDIA GeForce MX330-2GB GDDR5,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-x515ep-ej268t.html
Not Found,24.490.000đ,AMD Ryzen 7 5800HS,8GB,NVIDIA GeForce GTX 1650 4 GB,512 GB SSD NVMe M.2 PCIe Gen 3 x 4,14 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qh-k2091w.html
Not Found,Liên hệ để báo giá,AMD Ryzen 5 5500U,8GB,AMD Radeon Graphics,512GB SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-14x-um5401qa-kn053w.html
Not Found,25.090.000đ,"Intel Core i7-12700H 2.3 GHz (24M Cache, up to 4.7 GHz, 14 lõi: 6 P / 8 E)",8GB,NVIDIA GeForce RTX 4050 6GB GDDR6  Intel Iris Xe Graphics,512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507zu4-lp520w.html
Not Found,49.990.000đ,"AMD Ryzen 9 8945HS 4GHz (24MB Cache, up to 5.2 GHz, 8 lõi, 16 luồng)",32GB,NVIDIA GeForce RTX 4060 8GB GDDR6 (233 AI TOPs)AMD Radeon Graphics,1TB PCIe 4.0 NVMe M.2 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga403uv-qs091w.html
Not Found,80.590.000đ,AMD Ryzen 9 5980HX 3.3GHz up to 4.8GHz 16MB,32GB,NVIDIA® GeForce RTX™ 3070 8GB,1TB M.2 NVMe PCIe 3.0 Performance (Còn trống 1 khe SSD M.2 PCIE/Sata3),15.6 inches,3840 x 2160 pixels,,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-duo-15-se-gx551qr-hb120t.html
Not Found,16.490.000đ,Intel® Core™ i5-12500H,8GB,Intel® UHD Graphics,512GB SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-15x-a1503za-l1421w.html
Not Found,14.990.000đ,"Intel Core i5-1135G7 (8MB, up to 4.20GHz)",8GB,Intel Iris Xe Graphics,SSD 512GB M.2 NVMe PCIe 3.0,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b1400ceae-eb3182w.html
Not Found,20.490.000đ,"Intel Core™ i5-1240P 1.7 GHz (12M Cache, up to 4.4 GHz, 4P + 8E cores)  Intel® Evo™ Platform",8GB,Intel® Iris Xe Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3402za-km218w.html
Not Found,24.990.000đ,AMD Ryzen 7 6800H,8GB,NVIDIA® GeForce RTX™ 3050 4GB GDDR6,512GB SSD PCIE G4X4 (2 khe),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513rc-hn038w.html
Not Found,18.290.000đ,Intel Core i5-1135G7 0.9GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,512GB SSD M.2 PCIE G3X4 (Còn trống 1 khe SSD M.2 PCIE),14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-14-a415ea.html
Not Found,Liên hệ để báo giá,Intel Core i5-8265U 1.6GHz up to 3.9GHz 6MB,,Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,13.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux333fa-a4118t-i5-8265u-ram-8gb-ssd-512gb-13-3fhd-inch.html
Not Found,26.090.000đ,AMD Ryzen 7 4800HS 2.9GHz up to 4.2GHz 8MB,8GB,"NVIDIA GeForce® GTX 1650 4GB GDDR6 (Boost Clock: 1615MHz, 50W)",512GB SSD PCIE G3X4,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-ga401ihr-hz009t.html
Not Found,26.590.000đ,"AMD Ryzen 7-5800H, 3.20GHz up to 4.4GHz, 8 cores 16 threads",8GB,NVIDIA® GeForce RTX™ 3050 4GB,512GB M.2 NVMe PCIe 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513qc-hn015t.html
Not Found,15.490.000đ,"Intel Core™ i5-1135G7 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8GB,Intel Iris Xe Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSDTrống 1 khe M.2 2280 PCIe 3.0x4,13.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b5302cea-l50916w.html
Not Found,28.990.000đ,"Intel Core i7 - 1360P 2.2 GHz (18MB Cache, up to 5.0 GHz, 12 lõi / 16 luồng)",16GB,Intel Iris Xe Graphics,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-14-flip-oled-up3404va-kn039w.html
Not Found,47.890.000đ,"AMD Ryzen™ 9-5900HX, 3.3GHz up to 4.6GHz, 8 nhân 16 luồng, 16MB Cache",16GB,NVIDIA® GeForce RTX™ 3070 8GB GDDR6,1TB M.2 NVMe™ PCIe® 3.0 SSD,17.3 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g17-g713qr-hg073t.html
Not Found,16.090.000đ,Ryzen 5 5500U,8GB,AMD Radeon Graphics,512GB SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua-ec181w.html
Not Found,18.490.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,512GB SSD M.2 NVMe™ PCIe® 3.0,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-l11171t.html
Not Found,58.790.000đ,AMD Ryzen 9 5900HS,32GB,Geforce RTX 3080 8GB,1TB SSD NVMe M.2 PCIe Gen 3 x 4,15.6 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g15-ga503qs.html
Not Found,16.990.000đ,"Intel Core i5-1135G7 (8MB, up to 4.20GHz)",8GB,NVIDIA® GeForce® MX330,SSD 512GB M.2 NVMe PCIe 3.0,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b1500cepe-ej0727t.html
Not Found,16.590.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,"512GB SSD M.2 PCIE G3X4 (Còn trống 1 khe 2.5"" SATA)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-l12033w.html
Not Found,41.990.000đ,"AMD Ryzen 9 6900HS (8 lõi / 16 luồng, 16MB cache, up to 4.9 GHz max boost)",32GB,AMD Radeon RX 6800S 8GB GDDR6,1TB M.2 NVMe PCIe 4.0 SSD1 khe SSD trống,14 inches,2560 x 1600 (WQXGA),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga402rk-l8072w.html
Not Found,54.990.000đ,"AMD Ryzen 9 8945HS 4GHz (24MB Cache, up to 5.2 GHz, 8 lõi, 16 luồng)",32GB,NVIDIA GeForce RTX 4060 8GB GDDR6  AMD Radeon Graphics,1 TB PCIe 4.0 NVMe M.2 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga403uv-qs170w.html
Not Found,21.990.000đ,"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 16MB L3 cache, up to 4.7 GHz max boost)",8GB,NVIDIA GeForce RTX 4050 6GB GDDR6AMD Radeon Navi2 Graphics,512GB PCIe 4.0 NVMe M.2 SSD (2230) (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nu-lp034w.html
Not Found,23.490.000đ,AMD Ryzen 7 6800H,8GB,NVIDIA GeForce RTX 3050 Ti,512GB M.2 NVMe™ PCIe® 3.0 SSD(Còn trống 1 khe M.2 hỗ trợ nâng cấp),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507re-hn007w.html
Not Found,11.950.000đ,Intel Core i3-1115G4 1.7GHz up to 4.1GHz 6MB,4GB,Intel UHD Graphics for 11th Gen Intel® Processors,256GB SSD M.2 PCIE G3X4 (Còn trống 1 khe SSD M.2 PCIE),14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-14-a415ea-i3-ram-4gb-ssd-256gb.html
Not Found,14.990.000đ,"Bộ xử lý di động AMD Ryzen 7 5700U (8 lõi/16 luồng, 12MB cache, up to 4.3 GHz max boost)",16GB,AMD Radeon Graphics,512GB M.2 NVMe PCIe 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-m513ua-ej710w.html
Not Found,34.990.000đ,"Intel Core i7-13650HX Gen 13 (2.6 GHz, 24M Cache, up to 4.9 GHz, 14 lõi: 6 P / 8 E)",16GB,NVIDIA GeForce RTX 4050 6GB GDDR6,512GB PCIe 4.0 NVMe M.2 SSD 1 khe SSD M.2 trống nâng cấp tối đa 2TB,16 inches,1920 x 1200 pixels (WUXGA),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ju-n3777w.html
Not Found,8.490.000đ,Intel Core i3-1115G4 3.0 GHz (tối đa 4.10 GHz),4GB,Intel UHD Graphics,"128GB SSD, dư 1 khe HDD",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-r565ea-uh31t.html
Not Found,43.990.000đ,"Intel Core i7-13650HX Gen 13 (2.6 GHz, 24M Cache, up to 4.9 GHz, 14 lõi: 6 P / 8 E)",16GB,NVIDIA GeForce RTX 4070 8GB GDDR6,1TB PCIe 4.0 NVMe M.2 SSD Hỗ trợ SSD M.2 SSD PCIe 512GB/1TB/2TB G4x4Khe cắm mở rộng (bao gồm cả đã sử dụng):,16 inches,2560 x 1600 (WQXGA),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ji-n4084w.html
Not Found,23.890.000đ,Intel Core i5-11300H 2.6GHz up to 4.4GHz 8MB,8GB,NVIDIA GeForce RTX™ 3050 4GB,512GB SSD M.2 NVMe™ PCIe® 3.0,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-dash-f15-fx516pc-hn011t.html
Not Found,Liên hệ để báo giá,"AMD Ryzen 9 7945HX (64MB L3 cache, up to 5.4GHz, 16 lõi / 32 luồng)",32GB,NVIDIA GeForce RTX 4080,1TB PCIe 4.0 NVMe M.2,16 inches,2560 x 1600 pixel (2K),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-duo-16-gx650pz-nm031w.html
Not Found,89.990.000đ,"Intel® Core™ i9-12900H thế hệ thứ 12, 2.5 GHz (24M Cache, up to 5.0 GHz, 14 cores: 6 P-cores và 8 E-cores)",16GB,NVIDIA® GeForce RTX™ 3080 Ti Laptop GPU 16GB GDDR6  Intel® Iris Xᵉ Graphics,1 TB M.2 NVMe™ PCIe® 4.0 SSD,17.3 inches,2560x1440 (Quad HD),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-scar-17-g733zx-ll016w.html
Not Found,16.990.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,512GB SSD PCIE G3X2 (Còn trống 1 khe 2.5 Sata 3),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b1500ceae-bq2033t.html
Not Found,39.490.000đ,AMD Ryzen 7 5800HS,16GB,Geforce RTX 3050Ti 4GB,1TB SSD nvme PCI-express,14 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g14-ga401qe-k2026t.html
Not Found,24.790.000đ,AMD Ryzen 7 6800H 3.2GHz up to 4.7GHz 16MB,8GB,NVIDIA GeForce RTX 3050 4GB GDDR6,512GB SSD,17.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-fa707rc-hx130w.html
Not Found,17.990.000đ,Intel Core i5-1135G7,8GB,Intel Iris Xᵉ Graphics,512GB SSD M.2 NVMe™ PCIe® 3.0,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tp470ea-ec347w.html
Not Found,22.990.000đ,"AMD Ryzen™ 7 4800H Processor 2.9 GHz (8M Cache, up to 4.2 GHz)",16GB,NVIDIA® GeForce RTX™ 3050 Ti 4GB GDDR6,512 GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513ie-hn192w.html
Not Found,26.590.000đ,Intel Core i7-1165G7 2.8GHz up to 4.7GHz 12MB,16GB,Intel Iris Xe Graphics,512GB SSD M.2 PCIE G3X2 (1 slot),13.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg658w.html
Not Found,25.990.000đ,"AMD Ryzen 7-4800H, 2.9GHz up to 4.2GHz, 8 nhân 16 luồng",8GB,NVIDIA® GeForce RTX™ 3050 4GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g15-g513ic-hn002t.html
Not Found,8.990.000đ,Intel Core I3-1005G1 1.20 GHz up to 3.40 GHz,4GB,Intel UHD Graphics,"128GB SSD, trống 1 khe SATA",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-r564ja-uh31t.html
Not Found,29.990.000đ,AMD Ryzen™ 7-4800HS,,nVidia Geforce GTX1660Ti 6GB GDDR6,512GB M.2 NVMe PCIe 3.0,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g15.html
Not Found,18.690.000đ,"Intel Core i5-13500H (18MB Cache, up to 4.7GHz, 12 lõi / 16 luồng)",16GB,Intel Iris Xe Graphics,512GB M.2 NVM PCIe 3.0 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-vivobook-14x-oled-s3405va-km072w.html
Not Found,20.490.000đ,"Intel Core™ i5-1240P 1.7 GHz (12M Cache, up to 4.4 GHz, 4P+8E cores)  Intel Evo™ Platform",8GB,Intel® Iris Xe Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3402za-km220w.html
Not Found,15.490.000đ,"Intel Core i5-1135G7 Processor (4 x 2.40 GHz), Max Turbo Frequency : 4.20 GHz",8GB,Intel Iris Xe Graphics,512GB SSD PCIe (M.2 2280),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533ea-bn293t.html
Not Found,20.290.000đ,Intel Core i7-1165G7 1.2GHz up to 4.7GHz 12MB,8GB,NVIDIA GeForce MX330 2GB GDDR5,"512GB SSD M.2 PCIE G3X4 (Còn trống 1 khe 2.5"" SATA)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a515ep-bq630t.html
Not Found,7.290.000đ,"Intel® Celeron® N4020 Processor 1.1 GHz (4M Cache, up to 2.8 GHz)",4GB,Intel® UHD Graphics 600,128G SSD,11.6 inches,1366 x 768 pixels (HD+),,,,https://cellphones.com.vn/laptop-asus-e210ma-gj083t.html
Not Found,21.210.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,NVIDIA GeForce MX350 2GB GDDR5 + Intel Iris Xe Graphics,512GB SSD M.2 PCIE G3X2 (Còn trống 1 khe SSD M.2 PCIE/ SATA3),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533eq-i5-ram-8gb.html
Not Found,9.590.000đ,"i7, 8550U, 1.8GHz",8GB,,HDD 1 TB SATA 3,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/lap-asu-s530un-bq198t-i7-8550u.html
Not Found,21.690.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,512GB SSD M.2 PCIE G3X2 (1 slot),13.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg538w.html
Not Found,12.490.000đ,Intel® Core™ i3-1220P,8GB,Intel® UHD Graphics,256GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-oled-15x-a1503za-l1151w.html
Not Found,26.990.000đ,AMD Ryzen 7 – 4800H,8GB,Geforce GTX 1660Ti,512GB SSD NVMe M.2 PCIe Gen 3 x 4,17.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-a17-fa706iu.html
Not Found,29.490.000đ,Intel Core i5-12500H,8GB,Intel Iris Xe Graphics,512GB M.2 NVMe™ PCIe® 4.0 Performance SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-14x-ux5401zas-kn095w.html
Not Found,16.990.000đ,AMD Ryzen 5-5500U,8GB,AMD Radeon™ Graphics,512GB M.2 NVMe ™ PCIe® 3.0,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua.html
Not Found,19.490.000đ,AMD Ryzen 7 - 5800H,8GB,AMD Radeon Graphics,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3401qa-km040w.html
Not Found,17.990.000đ,AMD Ryzen 5 5625U Mobile,8GB,AMD Radeon Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-um3402ya-km074w.html
Not Found,16.990.000đ,"Intel® Core™ i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8GB,Intel® Iris Xe Graphics,512GB SSD M.2 NVMe™ PCIe® 3.0,13.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b5302fea-lf0749w.html
Not Found,17.050.000đ,"AMD Ryzen 5 7530U (6 lõi / 12 luồng, 16MB cache, up to 4.3 GHz max boost)",16GB,AMD Radeon Graphics,512GB M.2 NVMe PCIe 3.0 SSD,14 inches,1920 x 1200 pixels (WUXGA),,,,https://cellphones.com.vn/laptop-asus-vivobook-s-14-flip-tn3402ya-lz026w.html
Not Found,13.990.000đ,"AMD Ryzen 5 5500U tốc độ 2.10GHz tối đa lên đến 4.0GHz, 8MB bộ nhớ đệm",4GB,AMD Radeon™ Graphics,512GB SSD M.2 PCIE G3X4,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-15-d515ua.html
Not Found,22.490.000đ,"Intel® Core™ i7-1165G7, tối đa 4.70GHz, 4 cores 8 threads",8GB,NVIDIA® GeForce® MX330 2GB GDDR5,512GB PCIe® Gen3 x2 SSD M.2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-15-a515ep.html
Not Found,60.990.000đ,Intel® Core™ i9-12900H,32GB,NVIDIA® GeForce® RTX™ 3050 Ti Laptop GPUIntel® Iris Xe Graphics,1TB SSDKhông hỗ trợ nâng cấp,14.5 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-pro-14-duo-oled-ux8402ze-m3074w.html
Not Found,24.790.000đ,AMD Ryzen 7-5800H RAM DDR4 16G On Board,16GB,NVIDIA® GeForce® RTX 3050 Max Q 4GB GDDR6,512GB M.2 NVMe™ PCIe® 3.0 SSD N/A,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3500qc-l1327w.html
Not Found,Liên hệ để báo giá,"Intel Core Ultra 9 275HX 2.7 GHz (36MB Cache, up to 5.4 GHz, 24 lõi, 24 luồng)",32GB,"NVIDIA GeForce RTX 5080 16GB GDDR7 ROG Boost: 1550MHz* at 175W (1500MHz Boost Clock+50MHz OC, 150W+25W Dynamic Boost)Intel UHD Graphics","1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ cả SATA hoặc NVMe, tối đa 2TB)",16 inches,2560 x 1600 (WQXGA),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615lw-s5135w.html
Not Found,18.990.000đ,"Intel® Core™ i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 nhân)",8GB,Intel Iris Xe Graphics,512GB SSD PCIE G3X4,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b9400cea-kc0773t.html
Not Found,38.090.000đ,"AMD Ryzen™ 9 5900HS Processor 3.1 GHz (3.3GHz up to 4.6GHz, 8 cores 16 threads)",16GB,NVIDIA® GeForce RTX™ 3050 Ti 4GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g15-ga503qe-hq078t.html
Not Found,26.890.000đ,"Intel Core i7-1360P 2.2 GHz (18MB Cache, tối đa 5.0 GHz, 12 lõi / 16 luồng)",16GB,Intel Iris Xe Graphics,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-zenbook-14-oled-ux3402va-km068w.html
Not Found,36.990.000đ,"Intel® Core i7-1165G7 upto 4.70GHz, 4 nhan 8 luồng 12MB Cache",16GB,Intel Iris Xe Graphics,1TB SSD PCIE G3X4,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b9400cea-kc0790t.html
